1,0.011660337448120117
2,0.012650251388549805
3,0.011379003524780273
4,0.011692523956298828
5,0.011290788650512695
6,0.011094808578491211
7,0.011567115783691406
8,0.012107610702514648
9,0.011724472045898438
10,0.011711597442626953
0,0.011687850952148438
